id,label
4868,0.0103324
2478,0.999999
9529,5.49013e-10
11909,4.53216e-08
12372,0.00924171
925,6.34574e-13
361,0.999998
3920,2.7193e-15
10651,1.0
7969,1.0
8044,6.95364e-06
5146,1.0
8118,1.0
10365,4.81309e-07
8797,1.0
1744,1.0
6244,0.999991
2286,0.993875
7908,0.999979
8360,1.0
3846,0.954839
11055,0.00429493
6250,3.97472e-11
4758,1.77473e-08
8964,0.999999
3504,0.999999
3195,1.0
240,0.999996
10507,0.00623258
7658,0.999997
7723,1.0
2900,1.0
1951,6.23995e-13
10462,1.0
2932,0.00266928
7947,1.0
9732,4.10876e-15
9858,1.0
8167,7.62316e-10
3094,1.0
3427,0.999992
629,0.999999
8061,1.0
9816,0.999983
11038,2.93145e-11
10380,0.999992
7277,5.91066e-12
10960,0.00288438
86,0.946083
3523,1.0
10338,0.000143723
8563,1.71652e-09
4864,2.41783e-08
12466,2.39532e-05
3183,1.92716e-06
2860,0.971362
5992,1.0
10629,0.999665
10756,1.0
2206,0.00029477
1650,0.997196
5380,1.0
4005,3.49689e-08
1779,9.42135e-09
946,1.0
5386,7.60631e-11
10510,4.03851e-07
971,0.168253
3513,5.22988e-10
2182,0.999999
9966,6.8141e-09
9128,1.0
6479,5.87364e-13
7875,1.0
4685,1.0
12210,8.79655e-07
3507,1.0
12458,3.23936e-06
7343,1.0
5655,1.0
6931,4.30631e-11
1715,0.493435
4738,1.0
3712,9.16878e-10
7949,1.0
1336,1.21678e-09
864,1.0
536,1.0
9210,9.8559e-16
10013,1.04676e-06
9632,1.02599e-08
3063,7.3984e-13
5601,1.0
7316,1.0
10217,0.865041
2935,5.77096e-12
6089,1.0
5953,2.76065e-15
8568,0.43485
9695,1.0
12281,1.0
3910,0.999992
4079,1.09046e-09
2859,4.89699e-08
10219,3.45738e-05
6368,0.999977
9261,0.999991
2436,1.87708e-07
3581,0.0518905
3157,1.0
6124,1.04969e-11
7501,2.49628e-09
9127,3.63919e-10
9617,3.97103e-09
7745,0.999999
9025,0.999994
10626,6.13373e-09
7335,3.02852e-09
5847,1.04296e-10
3713,0.999997
5623,2.53322e-07
1804,2.50314e-09
10059,0.999994
5403,1.0
4134,4.19298e-11
6670,1.0
6103,1.0
4141,1.0
5658,1.0
2093,5.71697e-06
2655,1.02358e-09
4035,1.50645e-11
4382,0.000358738
2289,4.05255e-11
2830,1.0
4274,1.0
5078,1.0
359,6.19296e-07
202,7.18905e-10
5022,0.999999
12191,1.0
8830,0.999999
1641,2.06081e-07
1897,4.30411e-14
7551,1.0
12052,1.0
10687,5.75886e-10
6635,1.0
9951,1.44562e-12
3646,1.0
177,1.0
6728,1.0
5249,1.91938e-11
5368,3.85214e-12
9114,1.40123e-08
10148,0.999663
2320,0.998713
4987,1.47793e-10
5481,1.0
6207,0.959311
9965,0.998101
3587,0.999988
4272,0.999999
5977,0.603364
6125,1.0
5333,0.999791
10927,1.49069e-13
10958,1.3759e-11
12196,1.0
10438,1.0
7478,1.37219e-09
4010,2.08786e-11
3025,6.46095e-13
6630,0.999998
517,1.0
4791,1.0
10524,0.999999
7849,0.999994
2858,1.86864e-07
1838,1.0
10899,1.0
2155,0.999993
5632,6.61313e-05
9758,1.0
12095,0.999996
12449,1.76851e-09
5292,0.999922
2980,1.56715e-09
7886,1.96512e-08
1059,1.0
5133,6.57072e-07
5778,0.999997
7045,2.44618e-06
2175,0.999988
4291,2.13022e-09
1444,0.512106
8847,0.999839
10979,0.999984
9495,1.0
4726,1.0
6188,1.0
2073,7.51964e-08
229,1.0
150,3.72138e-07
7577,0.999999
4682,2.09251e-08
3871,3.12356e-06
8785,4.77417e-09
9904,3.69958e-09
4112,3.99704e-07
7250,4.61767e-10
3951,6.27948e-09
10876,1.0
8312,2.37401e-12
6229,0.999988
3628,6.35859e-08
10077,2.3599e-05
11555,0.999987
487,4.03499e-11
9447,4.12278e-08
2369,1.23839e-07
6699,1.0
10052,1.60277e-12
3547,0.00257389
8793,1.0
12298,1.0
5332,1.0
9311,0.999787
1766,1.0
8579,1.0
776,8.49049e-06
6019,1.0
8727,0.999998
6899,1.0
10880,1.5427e-09
5904,1.0
1506,1.0
4779,4.41283e-08
6094,1.0
4138,0.973589
8184,1.21496e-06
1063,3.0217e-10
12156,1.0
4745,1.0
9151,0.999999
5083,2.25253e-10
10606,1.0
2769,5.47099e-10
10028,1.00192e-08
1865,1.0
5706,1.0
3297,9.91917e-08
6726,8.13796e-08
2222,1.0
2011,0.998285
3568,1.0
9476,0.999788
855,1.47242e-09
11509,1.2451e-05
8515,1.0
7740,2.19285e-10
7559,0.531501
12038,1.0
9464,1.54095e-09
641,0.999999
7198,1.0
10165,0.999896
9276,0.000930595
1892,0.994117
12457,6.98489e-09
9824,6.78026e-09
1018,0.999999
1015,1.76399e-08
11282,1.0
452,0.999992
10850,9.63802e-08
12473,1.11786e-05
3454,0.999999
10830,5.92649e-12
10837,0.000454851
3579,0.105247
6502,1.0
3313,1.52333e-08
12176,2.5254e-07
6893,1.18197e-09
8317,0.0118409
11802,1.0
11223,6.49167e-05
6307,0.99942
11957,0.999745
11202,0.999932
3033,3.04752e-09
1319,0.998418
11387,1.0
5614,1.0
9065,0.000349283
7549,2.87311e-09
6187,1.0
6969,2.49192e-09
1984,1.0
3623,1.0
1010,0.998795
12284,1.0
8096,0.999999
2837,1.15849e-11
2401,5.61353e-11
6145,3.18053e-11
937,2.39115e-06
11318,3.95128e-08
9592,2.7093e-08
7744,9.77766e-07
1012,0.999995
405,1.0
1223,0.999908
6075,0.999829
12136,6.21795e-08
6638,1.58199e-09
10996,1.0
503,1.0
11675,5.35037e-06
8289,0.000134498
5699,2.08004e-09
6601,9.38533e-05
5879,1.10541e-05
3353,4.16069e-10
4620,2.08688e-06
8782,1.15593e-07
10669,2.92361e-10
7092,1.83536e-09
8359,7.56106e-10
11567,1.0
6054,5.18191e-07
11652,6.60694e-11
11201,1.0
6134,1.0
9915,8.29899e-12
3566,2.16509e-05
6548,3.27687e-08
1220,1.10655e-09
4040,1.0
2734,4.18574e-13
2561,1.0
3103,1.0
2468,0.998388
2623,1.77872e-09
724,0.958534
9686,1.0
8262,3.59244e-10
11912,1.0
8952,1.0
926,8.96775e-14
3410,1.0
6329,6.85901e-13
11793,2.70812e-07
6958,1.0
12337,0.999996
3706,1.0
11671,1.0
4113,0.999997
3607,7.44538e-11
7910,4.77154e-12
11303,1.0
6487,6.13704e-08
2189,1.0
743,1.0
2610,6.04311e-10
2070,0.999961
11345,7.3004e-09
3978,0.0325431
8380,1.0
6104,0.998533
10886,1.32282e-09
11304,1.0
5583,6.65236e-06
343,2.72591e-05
8053,5.78046e-05
5473,0.999999
9430,1.0
9569,0.00161731
11432,1.05977e-08
3325,0.999996
4256,2.16616e-07
8126,1.0
7059,1.0
6730,7.70353e-09
5059,8.95683e-10
692,7.57247e-07
5369,0.999988
3928,0.999998
10582,1.21681e-06
7153,1.0
9605,0.000729268
2499,1.2234e-10
7797,1.0
314,5.60162e-07
9154,3.20218e-10
4866,1.0
8185,0.999999
954,0.000766333
7249,6.45519e-14
6384,1.0
11058,0.0182299
2771,1.0
3006,0.999999
4669,0.998989
4579,1.49412e-05
11419,0.999997
8935,1.0
408,1.08231e-08
997,1.0
3980,0.318256
5572,0.999999
5274,1.0
4068,3.39871e-06
1578,1.17906e-07
4364,3.12018e-11
8246,1.0
9719,2.21358e-09
7831,7.67565e-08
5588,1.0
10933,1.5954e-07
4588,1.0
8729,0.999984
9934,1.0
7877,7.41962e-10
10300,1.0
6026,1.0
11576,1.0
8587,0.0113176
12254,1.0
6610,1.0
3083,1.0
8384,1.0
2658,7.01215e-12
880,8.79556e-09
11514,0.978816
10993,1.0
4478,0.0616479
9397,1.0
4774,1.0
11907,1.0
6296,1.47959e-06
12000,2.2162e-06
7148,1.0
3524,1.0
7509,1.0
9827,8.31433e-07
7327,1.0
12262,1.0
9072,1.0
9544,0.999941
8891,0.999918
9450,5.59714e-14
2852,8.33339e-09
509,1.0
9212,1.0
5939,2.3314e-07
3758,1.0
857,1.0
3393,7.60853e-08
2849,1.90246e-08
5983,0.963348
8989,2.60224e-12
3246,1.2587e-12
5950,3.64142e-10
5883,0.999975
2151,9.22625e-07
9690,1.0
1799,3.34718e-09
3583,4.3534e-09
1236,0.99998
9335,1.0
386,4.91065e-12
3875,1.0
10175,1.32599e-08
11255,1.0
3444,2.55734e-07
6247,1.07777e-10
498,1.0
2314,0.00131635
7234,0.0160212
2875,1.0
2741,6.7204e-05
2074,6.00182e-06
1230,4.42644e-12
11777,7.16572e-06
11153,1.0
8296,2.45452e-10
1922,0.998075
8716,0.0103764
3256,4.25115e-06
2311,1.0
2845,0.999932
11566,1.46615e-10
8580,6.81059e-10
9545,1.03691e-08
7002,1.0
6464,1.0
8832,1.93648e-11
519,1.31086e-13
8355,1.0
1875,5.28124e-06
2841,1.06525e-09
2060,1.0
9317,7.8191e-13
5813,1.0
9305,2.44578e-08
4408,1.0
7945,0.999951
7000,1.0
10236,3.25326e-12
8876,4.86952e-09
4115,2.01744e-09
7785,1.0
4752,1.77385e-08
4820,1.0
11441,1.0
9015,7.38412e-10
3306,2.17665e-08
6680,5.69179e-09
8625,0.00015321
1774,1.2999e-09
12114,1.0
3391,1.0
8300,8.02718e-05
2604,0.000266349
7146,4.10083e-06
11246,0.0806129
4469,1.0
8969,0.99895
3787,0.999994
1198,1.56062e-08
7989,1.0
3794,1.0
1776,0.999999
2901,3.40025e-08
6031,1.02075e-12
5533,1.46395e-09
347,7.40064e-06
8898,1.0
4871,1.0
7010,1.0
6448,0.995065
7442,4.53688e-12
5417,0.000105286
861,1.0
8875,2.53776e-09
12345,7.29065e-12
7784,1.97466e-10
12374,1.77178e-13
10121,5.6035e-12
10744,0.999998
11254,1.0
4776,2.20939e-09
778,3.23521e-05
12070,5.53312e-13
790,1.0
4287,0.999953
6381,1.0804e-06
5936,1.0
9661,1.0
6263,3.1238e-07
7589,1.0
11768,0.000196775
570,3.53314e-10
5702,3.4684e-08
6626,2.37207e-10
1434,1.0
8606,0.0374934
1847,7.90886e-10
2544,0.999915
7428,1.7027e-11
7083,1.0
6118,0.999965
3150,0.999055
4072,1.0
8239,1.14817e-06
6579,5.26678e-08
3245,0.999997
7988,1.0
872,7.98051e-10
3691,0.0038198
8476,1.0
10318,3.24028e-13
9573,0.999995
7026,1.0
6910,0.579253
5260,7.00719e-10
4880,1.31115e-07
9062,1.0
1519,0.999987
2374,1.0
12099,0.713659
12415,0.00446488
4910,7.61492e-08
1383,3.10992e-08
10116,1.0
10679,1.66787e-16
11894,1.0
11,7.12473e-10
2292,2.88747e-13
4417,0.999997
1784,2.29616e-05
6133,8.73795e-14
8919,0.999985
7260,0.999806
3344,1.0
1416,1.69204e-10
3755,0.999675
11986,1.0
10254,1.0
9865,5.93654e-07
3411,1.02161e-06
1276,1.0
51,5.44145e-13
6405,1.56549e-11
4785,1.45635e-08
11263,1.73071e-08
8790,0.00740099
1517,0.0296688
7604,3.12233e-10
7090,5.86462e-05
2395,2.25233e-09
174,4.40312e-09
2854,2.99488e-13
11326,1.0
4299,1.0
3,1.0
6443,0.999997
6542,1.0
1004,0.999997
5139,0.00035601
7975,1.0
4304,1.0
8458,1.11178e-08
2825,1.25792e-10
4862,0.996827
10479,0.999993
2614,1.0
1812,1.07203e-07
7508,8.68211e-11
4964,1.57869e-14
5884,0.999983
7312,0.000280268
2386,1.0
4681,1.03271e-13
5596,0.97684
12273,0.999808
12487,1.0
8576,4.23003e-11
10218,4.22408e-11
7907,1.0
11542,0.999999
8890,6.004e-08
876,1.0
1286,1.0
4381,1.49258e-07
8395,0.999989
9800,3.25093e-07
182,1.0
879,0.999998
3664,1.0
10310,0.297408
10396,1.0
11396,1.45495e-11
2373,1.0
5600,0.999999
9123,3.53894e-08
2867,0.999999
5258,1.0
987,1.28492e-09
105,0.999642
7027,2.59508e-08
12149,1.0
10083,4.03103e-12
11680,3.55721e-06
6687,3.43784e-10
2257,0.200178
5957,1.0
2079,0.00772122
1427,1.0
11901,0.991425
10041,1.0
6879,0.999996
3774,1.0
1586,8.58272e-09
4996,1.0
3825,1.04339e-07
8460,0.00099643
11886,0.999985
11662,6.08211e-08
7965,6.20319e-05
235,1.0
2594,1.0
5553,0.17663
6393,1.0
7438,1.35897e-10
11305,1.0
12379,1.0
1973,1.68202e-08
2214,1.0
5147,1.0
7778,3.57077e-09
11984,1.0
7360,1.75552e-11
2639,2.13345e-10
4624,1.0
11621,8.66588e-10
2620,3.94231e-11
6367,1.0
11005,1.0
8366,3.64308e-11
3724,9.2883e-05
2244,1.0
7992,8.00274e-13
6436,1.0
4181,9.93668e-09
11624,0.0135634
4276,0.997782
11002,1.0
3034,8.98059e-10
11190,8.38529e-10
12303,0.999955
4999,1.0
8581,0.999973
5214,7.82015e-12
8611,1.0
8883,1.0
10474,0.999995
3964,7.19062e-09
2958,1.0
11144,9.70442e-11
2735,1.59931e-09
5371,1.0
10621,2.10297e-08
9211,1.37049e-07
1334,0.0269844
11819,4.1984e-10
10260,0.00878882
3439,1.39754e-10
4136,1.0
5094,0.999775
6668,0.999824
8351,3.36781e-08
8404,4.75911e-08
10257,1.89243e-09
1162,4.52591e-07
3220,2.68016e-12
6248,0.999961
1678,0.999989
6616,5.02726e-07
11240,3.46969e-08
664,1.35065e-08
10906,1.54191e-06
8560,0.999999
1128,4.13138e-11
6361,0.999949
11658,0.000157159
5,3.63321e-13
6528,1.10217e-07
7468,1.0
2485,1.84113e-10
9772,1.0
3553,8.39718e-15
9268,1.84953e-10
818,1.0
8687,1.82878e-05
9634,0.999666
4059,0.00796925
2030,3.91092e-07
5065,1.67809e-08
6848,3.9944e-09
7799,1.0
8293,8.74841e-05
3797,1.0
3781,1.95979e-06
8303,1.0
4522,2.96695e-06
2896,1.10957e-11
10671,1.66457e-09
9538,2.17841e-10
9715,0.00275417
5027,2.86985e-09
11389,1.19623e-06
7702,1.56964e-07
11677,1.0
9314,1.08771e-07
10229,8.37267e-07
11029,0.416474
4556,8.39238e-14
12121,6.62646e-09
5288,1.0
9850,0.999989
11906,1.0
9337,1.26837e-11
7472,1.21258e-06
7291,0.999982
10031,6.59893e-11
10741,3.17788e-05
7995,3.12879e-07
440,0.999822
3096,0.999998
6469,1.0
1613,2.05392e-10
2480,4.0931e-11
3301,1.0
8453,3.34207e-06
11186,0.0010024
1455,3.05469e-09
3945,1.0
5518,6.7228e-10
12500,1.01422e-08
12318,1.0
10889,1.13469e-06
2513,4.38265e-10
12266,0.924086
352,0.999999
10665,2.65669e-07
6644,6.20138e-09
1932,0.999947
2842,0.99989
8994,2.57564e-05
11508,8.95078e-10
8780,4.47632e-06
9410,1.0
10470,8.02908e-07
6970,1.48063e-11
4237,0.999999
2035,1.0
140,1.76343e-09
3835,8.68126e-12
11855,1.0
10718,8.0239e-10
1246,8.83461e-11
767,1.0
6315,1.0
2972,0.999999
10901,5.57193e-10
9994,1.94359e-05
11320,1.0
11953,1.0
9003,0.999992
4737,1.0
11865,3.4936e-06
3160,1.0
1189,0.0430398
5498,4.72726e-09
396,2.40184e-07
17,0.998915
12004,0.000471371
2579,1.0
644,1.0
10502,1.0
7528,1.0
1609,1.0
1284,1.0
2919,1.0
11242,1.0
9401,1.0
5924,1.0
10852,0.0148791
7966,0.999897
10628,2.70991e-11
5951,1.0
600,2.41325e-08
225,1.0
7984,4.20925e-08
2895,1.0
11130,1.08232e-07
6772,1.0
245,1.0
1755,1.0
11386,1.0
8000,0.000876389
7566,9.70767e-12
7073,0.714979
4240,1.0
10515,1.02445e-07
8268,1.45522e-06
7627,0.999998
2520,0.999998
11218,1.0
4088,5.72403e-05
1358,1.0
30,1.0
9012,9.62237e-06
11930,3.26332e-05
10071,4.54908e-09
2910,1.0
4723,1.0
7469,1.0
732,1.0
915,0.999848
5451,0.999912
1384,0.915198
8535,1.01079e-05
2296,5.49853e-11
5352,0.000476917
4945,7.32013e-07
5640,0.999999
2299,2.88573e-05
4781,6.83922e-09
9484,5.87708e-10
10133,1.07368e-06
10446,1.0
8322,1.58174e-06
7065,1.0
3028,1.0
6098,1.44005e-05
11154,1.0
8660,6.8479e-10
4460,3.96721e-07
1357,0.000521363
5910,9.67775e-06
4938,1.0
6042,0.999989
2423,0.00217077
1103,3.52498e-09
10416,2.52827e-10
1190,0.874224
5222,0.999984
6240,2.86241e-05
463,0.999999
5399,1.0
12452,0.999968
9163,3.59637e-17
1303,1.12768e-08
1479,0.998956
9137,9.27147e-12
8320,9.09698e-09
1851,1.0
9792,7.75074e-12
2839,0.00023207
7772,3.96839e-08
7133,1.0
813,0.85015
8652,0.000185892
7205,9.90814e-09
4576,3.68803e-10
6111,1.0
6993,0.0834428
1435,1.0
6930,3.2075e-08
1901,7.242e-10
11023,1.0
1862,9.90899e-13
475,0.999999
3418,1.15497e-07
9770,0.999951
4885,0.000765472
3066,1.0
5863,5.62848e-08
1041,2.25088e-07
10020,3.95759e-07
5468,1.0
11373,1.22459e-09
3870,0.00097131
9877,5.06437e-07
7087,7.60129e-11
7795,1.64486e-09
8681,4.35106e-08
6642,5.90148e-05
1548,1.59095e-08
11678,0.0567346
5200,1.0
7488,7.06341e-10
969,1.0
4777,9.7588e-07
1796,2.45138e-09
4306,2.15899e-07
1866,1.0
338,1.54286e-09
10334,4.20106e-07
4338,1.0
8006,3.50573e-12
4521,4.46772e-13
5996,1.9208e-07
11814,1.0
4972,3.34922e-10
1484,4.82839e-12
7634,1.34404e-06
4149,6.49127e-12
2173,1.0
8829,0.484329
869,1.35273e-11
5300,8.46486e-08
7289,1.0608e-05
4283,5.5871e-11
951,4.6625e-11
8435,4.91765e-12
8948,0.999905
3051,1.0
7930,0.000456591
55,2.28537e-05
9594,1.0
7967,1.0
2811,3.67633e-09
7372,1.0
2816,2.38517e-11
8865,0.999998
6784,4.5921e-10
9826,0.990096
9736,0.00104805
6939,2.88365e-12
2332,3.33244e-06
518,0.999995
411,1.0
3041,1.0
1233,6.91854e-10
1180,1.0
2412,1.0
2633,0.00416376
8594,0.000356922
1656,7.0005e-07
8256,0.999996
2982,1.0
12403,1.0
7303,1.04633e-07
5025,3.23368e-09
3095,1.0
8433,1.0
716,0.96545
3730,0.00413939
7570,1.03552e-05
12324,0.981523
11371,1.0
3562,0.999945
3163,5.07292e-10
9552,1.0
7640,4.77666e-08
1948,1.0
8093,7.63768e-08
10849,1.8112e-08
2772,7.21744e-05
7704,1.0
7794,4.49704e-13
2661,1.0
10805,0.000990461
3739,0.999991
4037,5.51598e-10
4507,2.11241e-07
9890,0.999997
11528,5.78768e-11
2923,1.0
9293,4.99794e-08
1547,1.0
9368,1.10593e-08
3667,8.52933e-07
8864,0.99997
11606,1.6495e-07
6427,2.67427e-08
11596,3.03632e-07
12192,1.0
5844,4.57772e-07
9195,1.25054e-13
2399,4.72694e-12
8156,1.02669e-05
2888,1.64707e-06
4063,1.0
1753,0.999815
2120,1.0
12066,1.8605e-06
7412,1.0
10998,1.0
6426,0.999999
1628,0.755768
8867,1.7318e-06
2199,0.999783
2375,1.15732e-08
2063,0.999999
243,8.01548e-15
10405,9.15453e-10
2169,2.93071e-10
4954,1.0
8814,7.52175e-09
1795,2.14202e-10
11666,1.02352e-07
2198,0.998427
9309,5.72538e-09
2490,1.0
10272,1.19235e-06
1510,8.81842e-07
7919,3.60544e-09
9115,1.0
7943,3.3725e-05
1344,0.00142519
8857,1.0
2993,2.05284e-07
12436,1.0
7719,0.999967
994,5.77205e-14
2746,1.57667e-07
410,1.61845e-06
5181,7.24782e-07
2534,1.0272e-14
7588,3.97276e-10
5896,1.22854e-08
11552,1.0
10274,3.38418e-10
12226,1.0
2593,0.00422609
2753,0.0821222
3233,1.35872e-07
6985,1.0
332,0.907583
5637,2.47831e-10
4958,0.000284119
10754,1.49445e-09
11637,0.00248157
12421,1.0
2110,1.0
11127,1.36754e-08
4957,1.79976e-13
3199,3.67737e-11
769,1.0
8869,1.0
3441,0.999803
1923,1.98628e-09
9556,0.291376
3740,4.38617e-12
7455,1.0
7077,1.0
4693,1.0
2669,8.95899e-08
7233,1.82885e-11
8445,1.0
10105,1.0
5434,1.0
457,0.99899
8591,1.34555e-08
7140,8.01852e-14
9340,1.20319e-10
11796,1.90267e-11
11391,1.0
10839,9.48326e-13
217,1.0
7274,0.99526
5775,1.00933e-09
1187,1.45408e-05
1049,4.23789e-09
10870,0.0697176
5073,1.0
8143,1.0
11700,1.48805e-10
3155,0.997598
11827,1.0
741,0.00144869
11300,0.999947
9520,0.995817
10453,0.999998
7243,6.42149e-15
2104,0.999998
4668,1.0
10668,1.29382e-09
1104,7.44661e-07
6265,1.0
9754,7.13783e-09
10377,5.42589e-07
11615,6.15545e-09
1178,1.85173e-06
842,0.999997
7915,1.73765e-06
7393,1.0
5917,1.0
468,4.91612e-06
8668,1.0
931,1.1626e-09
7579,1.0
6771,1.0
9954,1.0
991,6.92499e-08
4474,1.95714e-10
670,0.99978
10945,4.49019e-10
1369,0.986791
9423,6.1569e-09
11146,1.0
1543,0.80873
5707,3.39665e-05
4146,2.47048e-07
8160,1.0
8318,1.18552e-06
11591,0.000392908
4448,1.39898e-09
1939,1.0
11368,2.88149e-05
2690,5.25916e-06
2482,0.999974
6428,1.0
54,7.13633e-05
10314,1.09468e-10
4064,2.28579e-09
591,1.0
1516,0.999999
7734,1.0
5176,1.0
7656,8.45078e-06
2090,9.99281e-06
7479,1.0
6607,0.999963
1125,1.7593e-09
2031,0.0012537
7227,9.96388e-13
6677,6.04247e-10
238,0.999985
2818,3.92224e-11
6583,0.999994
10581,0.999999
10311,3.70361e-09
11837,4.91529e-07
8440,1.0
12386,1.0
7068,1.0
3184,1.0
3635,1.8219e-10
10088,6.43762e-10
8482,0.119704
11074,9.38149e-12
10449,1.0
40,1.30693e-12
1144,1.0
11938,1.0
211,0.999997
4054,1.0
3461,2.93394e-13
500,4.19367e-06
5874,1.0
3626,1.0
11834,4.58485e-05
9264,9.64372e-10
4078,1.63243e-12
1329,1.0
7163,1.23417e-07
12265,2.20642e-07
8567,3.91995e-08
11080,1.0
4542,5.97828e-05
10223,3.30786e-08
4901,1.0
9455,1.53686e-14
10950,2.14328e-16
8396,1.0
325,0.999999
241,0.999998
3151,1.0
7595,1.0
3549,0.554169
1460,0.999999
389,1.0
12482,6.06017e-06
6115,2.12718e-08
5981,3.30683e-10
6053,6.62577e-10
4196,1.0
3979,1.0
5154,8.47194e-05
8508,4.02999e-10
7040,4.4936e-06
10644,1.0
348,1.0
11676,7.6509e-10
12376,1.0
4391,1.0
10672,9.5865e-06
6984,1.0
6190,3.99915e-09
11017,1.73589e-07
4135,0.999989
10533,1.14371e-10
10097,1.0
12247,0.982647
7529,1.0
7997,1.5128e-08
580,9.66474e-11
3044,1.0
11219,2.70708e-10
11861,0.999996
9517,4.77815e-12
543,2.65531e-14
6673,2.7183e-07
6744,5.30871e-06
3522,1.0
1270,3.45262e-12
7980,1.72945e-13
5021,0.999939
8106,3.71518e-07
8221,1.0
12117,1.0
7416,2.37826e-07
8171,1.10475e-07
3356,1.0
5199,4.17851e-05
2835,1.0
3213,2.30584e-08
9374,2.07365e-06
6521,4.00595e-10
3046,1.43883e-07
7617,2.47516e-11
9749,1.0
278,9.94734e-07
5248,1.96451e-06
9968,1.0
11338,5.8318e-05
10025,0.998867
430,1.0
9601,1.99053e-09
10037,0.000377962
1037,1.0
9018,1.0
11782,1.0
7669,1.0
3826,1.0
9635,2.68097e-14
2473,3.08058e-06
5479,1.0
5195,4.86055e-10
10297,1.0
8376,4.71452e-11
5788,8.72066e-07
4384,3.44068e-12
9716,2.40962e-05
2684,0.999999
392,0.985737
7298,1.0
7447,6.33329e-05
9773,4.1738e-07
4533,2.96889e-12
7093,0.997777
6480,0.999996
8218,2.78481e-09
5701,1.0
7611,2.16486e-08
7798,1.0
5672,0.999999
7032,0.00354767
9603,5.41764e-09
6352,2.31665e-06
11586,0.999997
2850,6.3887e-11
4991,2.58625e-12
12060,0.999964
10216,0.999999
8108,1.0
11383,1.0
12138,1.38205e-06
11307,0.999994
8819,1.0
5557,4.10358e-09
8911,2.74885e-07
6092,2.82063e-07
1463,3.63288e-06
11363,1.0
4989,0.999907
10199,1.70093e-10
1350,0.999999
1287,9.76973e-12
7786,1.0263e-07
881,1.09538e-07
3813,1.0
11974,2.11204e-08
8732,0.999997
2054,0.999999
2759,1.0
6346,0.000561999
9892,2.77349e-10
5974,1.34034e-11
9299,1.02417e-07
4597,1.12035e-13
1111,3.17507e-08
9057,9.06029e-11
6505,3.86258e-05
5948,1.0
1644,1.0
8356,1.31966e-10
8641,3.02303e-17
2108,4.45233e-06
4993,0.998555
5099,3.2218e-08
6297,8.88647e-12
3390,8.0463e-09
2784,2.00604e-11
9037,2.98146e-08
7708,0.00305531
2524,8.81588e-07
10885,1.06523e-05
10392,1.86132e-07
3345,1.0
5480,1.54207e-08
10457,2.31918e-07
8114,1.0
6957,3.60919e-05
15,3.34986e-12
4230,1.0
10033,3.26197e-05
1161,3.27639e-12
7867,2.62759e-12
1632,1.0
10095,3.09666e-09
3485,1.0
114,1.95298e-06
9141,0.00390733
2313,0.999998
5500,3.57634e-11
4430,1.0
1930,0.999998
7590,0.987759
12240,1.43144e-11
9854,0.000204347
1536,1.0
4927,0.998894
2390,0.000688674
10030,1.0
3252,0.999995
6321,1.0
6259,4.00008e-09
9246,0.999997
8135,1.40025e-12
8391,1.01599e-09
1323,8.76745e-10
9467,3.5674e-06
10855,1.0
3109,0.00381049
6536,1.0
8154,1.40408e-05
2211,0.999999
3972,0.999984
7938,1.0
11988,4.73728e-05
5980,4.44318e-06
5691,1.0
4176,0.999908
12043,8.57719e-06
8931,4.77249e-12
2465,1.0
12115,6.15131e-08
6415,0.995353
7586,9.47878e-11
10926,1.0
6955,1.0
11067,1.07075e-09
10375,0.0344771
4656,0.985055
1494,4.95101e-10
5020,3.88565e-06
68,7.65706e-11
4354,1.0
4264,1.0
2606,0.998664
10269,0.999225
822,2.5326e-10
12031,5.76689e-08
3312,1.0
5318,1.0
3799,1.0
3693,1.0
7871,8.76512e-08
6752,3.76507e-05
6863,3.85831e-13
3038,0.999998
10282,0.94952
10208,1.0
1531,1.0
11289,3.56234e-11
5189,1.0
9963,2.65337e-07
4011,3.97955e-09
10231,1.0
11110,6.8607e-07
4611,2.15986e-09
5516,0.998078
9895,0.999996
7018,1.0
7779,2.94931e-08
9263,1.0
4190,0.99989
10484,0.999536
3916,6.74768e-07
3107,1.71585e-05
9296,1.0
3419,1.0
3230,9.3806e-08
3170,1.0
1341,6.26066e-08
8615,1.0
7977,1.0
6130,0.999985
1268,1.72e-10
4714,0.999999
6615,1.0
7613,1.0
1836,1.94303e-07
10324,1.0
9155,1.0
9837,1.0
12317,2.55809e-08
4658,2.25818e-09
6948,1.0
10339,1.0
8649,3.30702e-07
4593,0.999613
7374,1.0
287,1.1375e-10
11054,1.0
3026,6.90677e-09
2713,0.00401078
7168,1.0
6845,0.00045666
10866,0.999999
3069,0.999999
2028,6.20466e-10
4975,4.03803e-11
2277,0.754659
12107,1.0
3194,1.82068e-13
3452,0.999969
10215,7.71426e-10
6834,1.0
3291,1.0
9973,0.999999
8711,1.26609e-10
7011,4.51755e-05
3984,0.999997
9725,6.75683e-14
1599,0.978898
11292,0.999999
2027,5.15567e-12
11319,1.0
7573,1.89662e-05
1505,3.28075e-07
2997,8.88499e-10
11412,1.0
3767,7.22497e-07
2239,1.84071e-07
3154,0.000438189
9924,2.16822e-11
3918,1.0
8841,1.29372e-13
7022,0.000274948
616,1.0
522,2.59892e-10
1977,0.998992
3354,1.0
154,1.43602e-08
4881,2.33902e-07
5833,0.999943
614,2.50107e-06
6398,1.0
5671,0.000448914
